@relation activity_recognition_labeled

@attribute "X8" numeric
@attribute "Z3" numeric
@attribute "ZAVG" numeric
@attribute "XPEAK" numeric
@attribute "ZPEAK" numeric
@attribute "YSTANDDEV" numeric
@attribute class{ "Sitting" , "Active" }

@data
0.1,0.14,-2.16,530.56,2675,7.97,?
0.09,0.08,-1.42,486.84,2250,7.2,?
0.1,0.11,-2.22,472.22,2325,7.68,?
0.11,0.13,-2.43,447.62,1725,8.12,?
0.08,0.1,-2.26,404.55,1620,7.91,?
0.12,0.09,-1.88,487.5,1850,7.8,?
0.13,0.1,-1.93,462.5,3725,7.83,?
0.11,0.1,-1.9,447.62,2516.67,6.94,?
0.13,0.12,-2.27,460,4325,7.82,?
0.12,0.09,-1.88,475,1762.5,7.64,?
0.12,0.11,-2.17,459.52,4450,7.7,?
0.11,0.12,-2.1,431.82,1610,7.88,?
0.06,0.1,-1.93,422.73,2600,7.61,?
0.1,0.15,-1.68,485,2975,7.97,?
0.08,0.13,-1.78,457.14,2475,7.72,?
0.14,0.08,-2.08,440.91,2925,7.9,?
0.01,0.02,-0.28,350,400,9.42,?
0.16,0.37,9.46,?,242.5,0.23,?
0.28,0.49,9.47,?,360.87,0.05,?
0.23,0.41,9.48,?,255.41,0.07,?
0.02,0.45,9.47,?,333.93,0.1,?
0,0.35,9.48,?,313.33,0.09,?
0.15,0.23,9.5,?,268.57,0.07,?
0.06,0.21,9.5,?,301.56,0.07,?
0.01,0.1,9.51,?,296.55,0.03,?
0.01,0.08,9.51,?,350,0.03,?
0.03,0.14,9.51,?,272.22,0.09,?
0,0.19,9.51,?,213.95,0.05,?
0,0.23,9.5,?,286.36,0.09,?
0.01,0.09,9.52,?,296.77,0.09,?
0,0.02,4.65,?,252.78,0.71,?
0.23,0.25,1.33,?,681.25,0.08,?
0.32,0.17,1.34,?,362.96,0.05,?
0.55,0.02,1.42,?,350,0.04,?
0.31,0.09,1.48,?,348,0.06,?
0.19,0,-0.02,?,300,0.28,?
0.03,0.08,-0.13,?,200,0.47,?
0,0.19,1.31,?,466.67,0.14,?
0,0.02,1.54,?,465.63,0.17,?
0,0,1.54,?,1120,0.08,?
0,0.1,1.47,?,1033.33,0.25,?
0,0.19,1.33,?,841.67,0.32,?
0,0.1,0.1,?,1762.5,0.5,?
0,0.31,1.28,?,420,0.09,?
0,0.15,1.35,?,2000,0.19,?
0,0.05,0.83,?,3175,0.63,?
0,0.02,-0.06,?,200,0.36,?
0,0,0.2,?,125,4.34,?
0.1,0.12,0.07,1216.67,1800,3.32,?
0.1,0.11,0.02,4800,2250,3.25,?
0.08,0.09,0.05,3975,1933.33,3.41,?
0.08,0.12,-0.11,2700,2825,3.52,?
0.09,0.13,0.28,4575,1900,3.61,?
0.07,0.12,0.32,1475,2925,3.33,?
0.06,0.1,0.04,1200,2900,3.77,?
0.1,0.09,-0.02,1762.5,1183.33,3.61,?
0.13,0.12,0.02,1630,2900,3.59,?
0.13,0.1,0,1425,2350,3.65,?
0.1,0.12,0.27,1683.33,1725,3.9,?
0.11,0.11,-0.26,1816.67,2933.33,3.88,?
0.1,0.12,-0.15,1550,1150,3.34,?
0.09,0.11,-0.09,2416.67,1866.67,4,?
0.08,0.08,-0.02,3425,2850,3.66,?
0.08,0.08,0.08,2675,2900,3.79,?
0.07,0.1,0.41,1725,2950,3.5,?
0.12,0.12,0.09,1850,4125,2.9,?
0.12,0.05,0.22,1450,2825,3.99,?
0.09,0.11,0.17,1733.33,4050,3.96,?
0.06,0.06,0,1540,2175,4.08,?
0.1,0.09,-0.17,1300,3400,4.34,?
0.09,0.09,0.01,3050,4500,3.77,?
0.08,0.04,0.24,1733.33,2283.33,3.99,?
0.12,0.09,0.15,2925,2333.33,3.61,?
0.12,0.1,0.22,3450,2300,3.33,?
0.12,0.14,0.2,4175,3550,3.51,?
0.14,0.18,-0.33,1750,4050,3.28,?
0.16,0.17,-0.29,4075,2325,3.53,?
0.11,0.15,-0.23,2300,1166.67,3.48,?
0.13,0.16,-0.02,2675,3475,3.55,?
0.14,0.13,0.24,2400,2062.5,3.43,?
0.17,0.13,-0.1,1966.67,1566.67,3.51,?
0.11,0.11,0.46,2925,3133.33,3.74,?
0.12,0.07,0.25,2966.67,2200,3.45,?
0.1,0.17,-0.18,2550,1916.67,3.5,?
0.11,0.14,-0.21,2062.5,1150,3.62,?
0.13,0.11,-0.15,1150,3450,3.47,?
0.11,0.11,-0.2,1125,2650,4.05,?
0.09,0.07,-0.1,1516.67,2850,4.08,?
0.11,0.09,0.16,1900,3350,3.65,?
0.12,0.11,0.13,1150,3033.33,3.6,?
0.07,0.09,0.18,1975,2900,4.04,?
0.1,0.08,-0.03,1800,1566.67,3.7,?
0.12,0.09,0.07,1150,1150,3.93,?
0.1,0.09,0.48,1883.33,1675,3.81,?
0.08,0.1,0.24,2300,4650,4,?
0.09,0.11,0.2,2850,2875,3.61,?
0,0.02,0.39,?,275,7.89,?
0.1,0.1,0.69,3950,1500,7,?
0.07,0.07,0.66,2050,3425,8.34,?
0.1,0.11,-0.14,1150,4275,7.85,?
0.06,0.1,-0.49,2875,1400,8.11,?
0.1,0.09,-0.96,3025,2275,8.14,?
0.11,0.08,-1.47,3425,400,7.97,?
0.19,0.06,-2.5,2000,2550,8.1,?
0.14,0.1,-1.82,1071.43,3425,8.47,?
0.14,0.1,-2.01,1566.67,775,8.46,?
0.12,0.13,-0.96,2250,1675,8.09,?
0.09,0.09,-1.65,800,1900,8.22,?
0.08,0.15,-1.48,1233.33,1783.33,7.93,?
0.08,0.11,-1.16,3050,2116.67,8.29,?
0.12,0.1,-1.03,1875,1116.67,8.18,?
0.13,0.1,-1.28,1450,1483.33,8.56,?
0.06,0.14,-1.23,2975,1666.67,8.73,?
0.13,0.07,-0.96,350,1700,8.32,?
0.11,0.14,-0.63,1950,1700,8.17,?
0.12,0.09,-1.8,2225,4250,8.88,?
0.12,0.09,-1.03,1200,1750,8.2,?
0.09,0.08,-1.2,1933.33,2525,8.66,?
0.08,0.11,-1.05,2750,1650,8.44,?
0.12,0.09,-1.24,3375,1983.33,8.52,?
0.11,0.09,-1.16,983.33,1250,8.48,?
0.09,0.12,-0.76,3000,2216.67,8.51,?
0.07,0.05,-2.71,1875,3900,9.12,?
0.1,0.1,-1.33,766.67,1625,8.37,?
0.08,0.1,-1.47,1687.5,1275,8.58,?
0.11,0.1,-0.83,2250,575,8.18,?
0.1,0.13,-0.93,700,1625,8.22,?
0.12,0.14,-0.62,2125,1850,8.22,?
0.1,0.09,-0.8,1216.67,685.71,8.62,?
0.07,0.1,-1.16,1425,2200,8.67,?
0.02,0.03,-0.43,1350,800,8.7,?
0.16,0.08,1.21,1720,4425,3.36,?
0.13,0.08,-0.01,4425,2212.5,4.1,?
0.13,0.1,-0.25,2275,1675,4.1,?
0.13,0.08,0.09,2516.67,1720,4.33,?
0.17,0.07,-0.28,2875,4325,4.66,?
0.12,0.11,0,1091.67,1075,4.78,?
0.15,0.1,-0.07,2533.33,1816.67,4.67,?
0.1,0.1,0.16,3350,2600,4.67,?
0.11,0.13,0.12,2475,2850,4.67,?
0.12,0.12,0.44,4725,1116.67,4.54,?
0.1,0.11,-0.2,2050,3325,4.44,?
0.11,0.08,0.08,3375,1100,4.62,?
0.09,0.1,-0.09,1100,2550,4.35,?
0.07,0.11,0.03,3425,1150,3.92,?
0.1,0.08,0.4,2100,1150,3.8,?
0.09,0.16,0.23,2850,2283.33,4.24,?
0.08,0.1,0.29,1725,1675,4.28,?
0.08,0.13,0.3,1400,2275,4.28,?
0.11,0.09,0.2,1466.67,2775,4.56,?
0.1,0.11,0.4,2425,2150,4.4,?
0.08,0.11,0.19,2233.33,3325,4.51,?
0.1,0.07,0.4,2750,2200,4.48,?
0.1,0.06,0.04,3975,2250,4.66,?
0.13,0.06,0.26,4025,3850,4.38,?
0.11,0.06,-0.09,2250,2200,4.31,?
0.09,0.08,-0.17,3150,1675,4.36,?
0.11,0.1,0.39,2950,1983.33,4.63,?
0.13,0.12,0.13,3200,2850,4.33,?
0.12,0.12,0.31,2000,2583.33,4.54,?
0.08,0.08,0.35,2775,1600,4.51,?
0.09,0.08,0.34,1950,1500,4.11,?
0.07,0.07,0.18,2550,3850,4.55,?
0.09,0.08,0.68,1175,3325,4.51,?
0.06,0.13,0.32,3075,1116.67,4.43,?
0.03,0.07,0.24,1900,2250,5.8,?
0.05,0.08,-1.44,538.24,2000,8.38,?
0.09,0.09,-0.69,406.52,575,9.32,?
0.08,0.07,-0.54,466.67,2016.67,8.77,?
0.09,0.12,-1,445.24,4450,9.19,?
0.04,0.11,-0.92,514.71,1466.67,9.4,?
0.07,0.08,-2.01,436.36,2250,9.46,?
0.06,0.07,-1.61,564.71,1087.5,8.93,?
0.08,0.09,-0.47,470,3275,8.89,?
0.05,0.08,-1.52,596.88,2133.33,9.28,?
0.07,0.08,-0.92,406.52,1587.5,8.41,?
0.08,0.09,-0.54,477.5,600,8.66,?
0.07,0.1,-0.66,492.11,2600,9,?
0.08,0.12,0.58,337.93,1540,7.8,?
0.07,0.11,0.08,461.9,1430,7.75,?
0.1,0.09,0.21,332,2666.67,7.88,?
0.11,0.1,-0.47,383.33,2625,8.19,?
0.11,0.11,-0.07,308.33,1862.5,8.01,?
0.07,0.1,0.24,467.5,3150,7.69,?
0.07,0.09,-0.54,387.5,2550,8.72,?
0.07,0.14,0.07,420,1475,7.85,?
0.07,0.1,-0.69,525,1212.5,8.63,?
0.11,0.11,-0.79,378,650,8.71,?
0.08,0.09,0.28,413.04,350,7.92,?
0.07,0.12,-0.48,513.16,3250,8.49,?
0.06,0.1,-0.42,505.56,2800,8.43,?
0.08,0.09,-0.86,603.13,2450,9.38,?
0.09,0.13,-0.21,400,383.33,8.13,?
0.06,0.12,-0.51,461.9,2325,8.47,?
0.07,0.13,-0.47,485,1687.5,8.52,?
0.06,0.11,-0.53,628.57,3300,8.82,?
0.08,0.1,-0.53,462.5,1625,8.85,?
0.08,0.13,-0.39,525,2362.5,8.51,?
0.09,0.12,-0.08,541.67,1400,8.79,?
0.06,0.14,-0.5,540.63,637.5,8.82,?
0.08,0.08,-0.24,430.95,2750,8.48,?
0.03,0.03,0.26,580,1450,7.95,?
0.16,0.1,1.3,?,1650,3.46,?
0.1,0.1,1.16,4275,1275,3.12,?
0.11,0.14,1.17,3625,600,2.89,?
0.1,0.08,1.22,1700,575,3.03,?
0.09,0.05,1.01,4275,1825,2.89,?
0.08,0.11,1.19,?,1800,3.02,?
0.09,0.11,1.37,?,1883.33,3.58,?
0.02,0.03,1.17,?,250,4.85,?
0.09,0.07,1.54,2275,3925,3.36,?
0.12,0.12,0.93,1750,1825,3.63,?
0.1,0.11,0.86,4025,2925,3.96,?
0.09,0.14,0.92,3600,2583.33,4.03,?
0.09,0.14,0.79,2100,2125,3.48,?
0.12,0.09,0.8,2300,2866.67,3.88,?
0.03,0.02,0.3,525,750,7.84,?
0.02,0.1,1.97,250,2237.5,2.66,?
0.15,0.09,2.15,1250,1700,2.86,?
0.1,0.07,1.41,575,1975,4.2,?
0.14,0.08,1.5,1975,1225,4.05,?
0.19,0.12,1.08,3175,3250,2.79,?
0.11,0.16,1.09,1816.67,2075,3.01,?
0.07,0.1,1.13,2975,2575,3.17,?
0.02,0.04,1.67,2275,350,5.41,?
0.11,0.11,1.14,1050,1200,3.18,?
0.11,0.1,1.14,4275,2933.33,3.19,?
0.1,0.07,1.22,2075,2025,3.45,?
0.11,0.15,1.24,1333.33,1675,4.3,?
0.08,0.1,1.36,1775,3275,4.01,?
0.09,0.05,0.77,2500,4675,4.11,?
0.07,0.08,0.77,1850,1550,6.35,?
0.1,0.07,1.15,2366.67,1600,2.88,?
0.16,0.09,0.86,1975,3950,2.74,?
0.1,0.08,0.56,4725,2225,2.54,?
0.16,0.09,0.42,225,1950,3.06,?
0.11,0.09,0.55,1850,1425,3.58,?
0.08,0.11,0.34,2750,1291.67,3.65,?
0.11,0.14,0.61,2866.67,1350,3.14,?
0.04,0.07,0.63,1312.5,3100,3.77,?
0.05,0.06,2.38,2200,183.33,3.23,?
0.1,0.09,1.23,3050,3725,3.16,?
0.04,0.08,1.33,1650,1537.5,2.95,?
0.17,0.13,1.12,2150,1033.33,2.37,?
0.12,0.11,0.85,3325,2966.67,2.65,?
0.11,0.15,0.83,500,3450,2.93,?
0.03,0.04,0.16,550,725,5.21,?
0.12,0.25,9.62,610,210.87,0.19,?
0.4,0.36,9.68,681.25,270,0.08,?
0.48,0.43,9.67,626.67,277.14,0.04,?
0.12,0.29,9.69,576.67,264.86,0.04,?
0.07,0.23,9.69,1975,303.23,0.04,?
0.01,0.17,9.7,368,311.29,0.04,?
0.07,0.1,9.7,1250,254.05,0.12,?
0.01,0.16,9.7,1162.5,276.47,0.04,?
0.01,0.3,9.69,526.92,360,0.04,?
0,0.23,9.7,283.87,223.26,0.03,?
0,0.05,2.91,725,219.23,0.19,?
0,0.04,-0.24,850,2100,0.29,?
0,0.01,-0.25,4325,4350,0.61,?
0,0.12,-0.13,2450,275,0.36,?
0,0.27,0,543.75,1537.5,0.13,?
0,0.16,0,455.56,1500,0.66,?
0.01,0.23,0.04,325,200,0.62,?
0.01,0.37,-0.08,226.25,1470,0.19,?
0.12,0,1.93,3200,3200,0.9,?
0.54,0.01,1.28,1314.29,175,0.39,?
0.1,0.02,0.64,2425,1650,1.15,?
0.34,0.01,0.91,4550,3000,0.5,?
0.1,0.04,0.16,1940,2500,0.87,?
0.01,0,0.03,?,?,4.4,?
0.12,0.1,2.01,3175,1612.5,3.42,?
0.12,0.11,2.08,1862.5,1875,3.55,?
0.13,0.07,2.37,2750,1216.67,3.37,?
0.07,0.1,2.03,2225,2037.5,3.86,?
0.11,0.1,1.99,950,1700,3.9,?
0.13,0.09,1.98,1110,1350,3.69,?
0.15,0.11,2.11,2750,2083.33,3.73,?
0.15,0.09,2.01,525,1350,3.92,?
0.1,0.11,2.03,1490,1525,4.1,?
0.07,0.07,2.14,2675,1700,3.86,?
0.12,0.08,2.22,4425,4600,3.95,?
0.09,0.11,2.19,1530,1870,3.68,?
0.11,0.11,2.11,2025,1375,3.59,?
0.1,0.1,2.2,2250,1616.67,3.77,?
0.08,0.1,2.05,1375,2283.33,4.34,?
0.09,0.09,2.14,2125,975,4.29,?
0.09,0.09,2.1,3000,1683.33,4.12,?
0.08,0.09,2.17,1570,2033.33,3.72,?
0.08,0.11,2.12,1525,2733.33,3.82,?
0.09,0.11,2.22,2750,2050,3.48,?
0.07,0.09,2.14,1050,1287.5,3.74,?
0.08,0.11,1.9,1600,1660,3.46,?
0.1,0.12,2.23,2416.67,2025,3.45,?
0.11,0.12,2.08,1810,2012.5,3.85,?
0.13,0.11,2.3,3025,2237.5,3.97,?
0.08,0.12,2.01,2437.5,1025,4.12,?
0.13,0.11,2.18,1716.67,1537.5,3.68,?
0.12,0.12,2.08,1740,3016.67,3.69,?
0.12,0.1,1.94,2575,1016.67,3.88,?
0.15,0.1,2.12,2433.33,1880,3.86,?
0.04,0.11,2.1,675,1525,3.82,?
0.12,0.1,2.06,1366.67,3050,3.71,?
0.07,0.13,1.77,1466.67,1625,9.05,?
0.08,0.1,1.81,2800,1333.33,8.96,?
0.12,0.12,1.51,937.5,1975,9.02,?
0.07,0.14,1.5,3950,4675,8.91,?
0.09,0.1,1.1,1575,1870,9.53,?
0.1,0.09,1.42,3425,1228.57,9.08,?
0.09,0.09,1.66,3175,1575,9.13,?
0.13,0.09,1.49,2162.5,2350,8.96,?
0.11,0.11,1.72,1425,1092.86,9.04,?
0.13,0.09,1.88,2312.5,1925,8.78,?
0.09,0.07,1.79,1950,2600,8.87,?
0.13,0.06,1.67,4525,2625,9.09,?
0.11,0.11,1.78,2725,1250,8.86,?
0.13,0.13,1.56,1210,2112.5,8.81,?
0.09,0.11,1.66,4050,1680,8.47,?
0.1,0.09,1.82,3450,1690,8.62,?
0.1,0.11,1.61,1350,2633.33,8.55,?
0.08,0.15,1.79,1150,2100,8.56,?
0.13,0.06,1.75,1550,1550,7.61,?
0,0.1,8.87,1750,408.33,0.21,?
0,0.25,8.84,271.05,376.92,0.09,?
0,0.48,8.81,418.42,286.36,0.04,?
0.68,0.09,8.89,296.15,385.42,0.25,?
0.4,0.03,8.93,336.21,350,0.09,?
0.12,0.04,8.92,231.82,246.05,0.15,?
0.03,0.29,8.83,3000,252.7,0.36,?
0.01,0.29,6.7,425,228.13,0.8,?
0.26,0.04,1.32,?,1025,0.07,?
0.02,0.15,1.24,?,560.71,0.03,?
0.07,0.02,1.35,?,466.67,0.12,?
0.2,0.05,1.33,?,1171.43,0.06,?
0.22,0.15,1.11,?,1950,0.07,?
0.1,0.05,1.28,?,2383.33,0.09,?
0.19,0.03,1.37,?,282.69,0.07,?
0.32,0.13,1.27,?,342.86,0.06,?
0.13,0.03,1.37,?,473.53,0.1,?
0.11,0.06,1.3,?,425,0.1,?
0.23,0.18,1.22,?,275,0.05,?
0.24,0.04,1.29,?,700,0.04,?
0.19,0.08,1.23,?,525,0.05,?
0.18,0.15,1.16,?,1950,0.09,?
0,0.02,0.4,?,350,6.67,?
0.15,0.14,2.96,1325,2325,7.65,?
0.12,0.1,2.9,1100,1250,6.65,?
0.08,0.11,3.24,2783.33,2516.67,6.87,?
0.1,0.14,2.89,1250,2283.33,6.41,?
0.09,0.07,2.75,2350,2212.5,6.47,?
0.01,0.01,0.1,183.33,550,7.88,?
0.13,0.05,3.32,1850,2162.5,4.7,?
0.07,0.08,3.28,1925,1292.86,4.48,?
0.11,0.14,3.19,2150,2100,4.58,?
0.09,0.11,3.31,4800,1737.5,5.15,?
0.06,0.07,1.67,1325,666.67,6.31,?
0.13,0.15,2.88,1725,812.5,6.63,?
0.09,0.06,3.41,1000,1241.67,7.31,?
0.13,0.07,3.15,2183.33,1787.5,6.92,?
0.08,0.12,2.81,2800,1400,6.13,?
0.1,0.12,3.06,1400,1121.43,6.82,?
0.02,0.05,0.43,550,175,7.02,?
0.11,0.07,3.43,1150,1450,5.34,?
0.12,0.11,3.33,725,1120,5.34,?
0.11,0.11,3.08,2725,775,5.5,?
0.07,0.11,3.36,3200,4250,5.48,?
0.03,0.05,1.21,1325,633.33,7.66,?
0.08,0.06,2.77,416.67,2866.67,6.72,?
0.13,0.09,2.76,725,1300,6.34,?
0.11,0.11,2.81,2250,2416.67,3.68,?
0.04,0.09,2.61,1725,2225,2.93,?
0.1,0.11,2.58,450,1420,2.94,?
0.12,0.12,2.62,1500,675,2.81,?
0.08,0.06,0.68,625,625,6.43,?
0.15,0.1,2.77,2350,2350,4.08,?
0.1,0.09,2.6,3066.67,2700,4.37,?
0.1,0.12,2.26,2050,3025,4.48,?
0.07,0.1,2.53,3025,2237.5,4.69,?
0.1,0.11,2.44,1550,1800,4.15,?
0.07,0.08,1.88,1200,700,5.08,?
0.11,0.1,2.71,1600,2225,3.06,?
0.1,0.11,2.47,1100,2100,3.12,?
0.11,0.1,3.02,1666.67,1940,3.23,?
0.1,0.12,2.71,1050,2050,3.4,?
0.07,0.09,2.65,3875,1483.33,3.46,?
0.08,0.08,2.65,2850,1775,3.14,?
0.12,0.1,2.18,1450,2200,2.99,?
0.15,0.13,2.82,1683.33,1350,3.86,?
0.11,0.14,2.37,3075,1716.67,4.49,?
0.08,0.08,2.36,1150,1675,4.64,?
0.1,0.09,2.84,4450,2333.33,4.89,?
0.08,0.04,3.17,775,2333.33,5.11,?
0.02,0.04,0.78,633.33,650,7.5,?
0.1,0.09,0.28,475,3350,4.73,?
0.14,0.09,0.4,2275,1537.5,4.07,?
0.2,0.12,0.62,3750,1450,4.24,?
0.2,0.08,0.84,2025,2550,4.17,?
0.24,0.09,0.78,900,983.33,4.12,?
0.16,0.09,0.85,3500,1975,4.17,?
0.1,0.07,0.78,925,1250,4.2,?
0.15,0.08,1.01,1500,1950,4.48,?
0.15,0.12,0.32,2000,1525,4.53,?
0.14,0.09,0.36,1975,1475,4.24,?
0.09,0.11,1.2,2750,3066.67,3.58,?
0.1,0.09,0.96,1400,2500,4.06,?
0.1,0.06,0.99,4075,1637.5,4.85,?
0.09,0.1,0.95,1550,1630,4.55,?
0.11,0.15,0.84,4550,2016.67,4.32,?
0.09,0.11,0.54,2625,3975,4.76,?
0.11,0.11,0.64,4325,2375,5.05,?
0.11,0.1,0.83,3600,1016.67,4.85,?
0.11,0.1,0.42,3425,1050,4.34,?
0.08,0.12,0.48,?,1200,4.72,?
0.09,0.13,0.84,?,1333.33,4.24,?
0.1,0.1,1.03,?,1316.67,4.37,?
0.07,0.12,0.89,?,2037.5,4.71,?
0.05,0.12,0.51,?,2237.5,4.74,?
0.08,0.14,0.84,3600,2733.33,4.51,?
0.03,0.13,0.85,2050,2700,4.28,?
0.07,0.13,0.72,2575,4050,4.49,?
0.1,0.12,0.55,2925,1170,4.57,?
0.08,0.08,0.64,3575,2366.67,4.94,?
0.07,0.04,0.45,2475,2333.33,4.89,?
0.1,0.13,0.83,1000,2983.33,4.51,?
0.04,0.13,0.96,3575,2733.33,4.39,?
0.08,0.09,0.9,?,2012.5,4.49,?
0,0.01,-0.08,?,?,7.89,?
0.18,0.08,0.83,900,2033.33,7.93,?
0.13,0.13,0.41,3800,1712.5,5.04,?
0.08,0.05,-0.15,3116.67,1475,5.2,?
0.11,0.06,0.01,2683.33,2883.33,4.97,?
0.11,0.04,-0.22,1900,2116.67,5.23,?
0.13,0.11,0.63,1800,4025,4.79,?
0.12,0.08,0.21,1812.5,1800,4.86,?
0.09,0.08,0.24,1500,725,4.99,?
0.08,0.09,0.63,1487.5,1475,4.97,?
0.11,0.09,0.19,1190,1466.67,4.92,?
0.13,0.12,0.53,1070,1900,4.44,?
0.07,0.15,0.25,3300,2166.67,4.42,?
0.09,0.15,0.39,1683.33,1462.5,5.22,?
0.1,0.1,0.17,3275,1662.5,5.3,?
0.09,0.11,0.09,2433.33,950,5.17,?
0.1,0.14,0.55,2650,2150,4.58,?
0.12,0.09,0.43,1825,1950,5.07,?
0.09,0.11,0.16,2725,2600,5.38,?
0.08,0.08,0.03,3275,1100,5.89,?
0.12,0.1,0.2,2700,1150,5.12,?
0.1,0.08,0.08,3250,1290,5.17,?
0.11,0.07,0.02,968.75,700,5.08,?
0.1,0.08,-0.4,1633.33,3233.33,5.42,?
0.1,0.15,0.11,1475,2550,4.9,?
0.1,0.11,-0.02,3925,1075,4.85,?
0.1,0.1,0.84,2200,3450,4.76,?
0.1,0.14,0.18,2500,2900,4.96,?
0.08,0.16,0.71,4275,2150,4.83,?
0.11,0.08,0.08,3475,1050,5.06,?
0.1,0.1,0.3,2416.67,1450,4.35,?
0.11,0.11,0.2,3175,1420,5.03,?
0.11,0.09,0.3,700,2500,5.17,?
0.1,0.09,0.1,3083.33,2433.33,5.3,?
0.08,0.12,-0.18,2416.67,2166.67,5.53,?
0.1,0.1,0.34,890,2312.5,5.75,?
0.08,0.07,0.64,725,1425,4.89,?
0.01,0.08,1.11,925,2583.33,4.06,?
0.05,0.13,0.43,1433.33,3850,3.97,?
0.06,0.12,0.53,850,2516.67,4.16,?
0.1,0.15,0.54,1600,2466.67,4.3,?
0.07,0.09,0.42,800,1875,3.72,?
0.07,0.09,0.38,2050,1912.5,4.05,?
0.07,0.1,0.41,1566.67,3775,3.95,?
0.14,0.07,0.21,1350,2516.67,4.24,?
0.13,0.08,0.35,3475,1850,4.04,?
0.09,0.14,0.57,1085.71,1600,4.02,?
0.12,0.09,0.64,1700,1950,3.84,?
0.1,0.11,0.4,2625,1933.33,4.63,?
0.12,0.12,0.6,1412.5,1883.33,3.8,?
0.13,0.16,0.46,3775,2516.67,3.99,?
0.14,0.11,0.53,4125,3800,3.83,?
0.12,0.15,0.38,1540,3325,4.12,?
0.08,0.09,0.63,1762.5,1330,4.08,?
0.13,0.14,0.56,2362.5,3300,4.43,?
0.09,0.09,0.45,1037.5,1625,3.95,?
0.09,0.09,0.42,850,3775,3.95,?
0.1,0.08,0.33,1550,2375,4.02,?
0.14,0.1,0.53,956.25,1425,4.08,?
0.1,0.09,0.43,1200,1233.33,4.16,?
0.12,0.09,0.57,1220,1216.67,3.8,?
0.15,0.09,0.69,1091.67,2183.33,3.91,?
0.13,0.09,0.66,938.89,4275,3.66,?
0.12,0.09,0.17,900,3825,3.95,?
0.08,0.1,0.3,1292.86,3350,3.81,?
0.11,0.11,0.51,1325,1450,4.12,?
0.1,0.09,0.41,2200,2216.67,3.8,?
0.07,0.03,0.34,737.5,950,4.45,?
0.14,0.08,1.01,700,2225,8.99,?
0.08,0.1,0.77,2975,1825,9.02,?
0.07,0.11,0.78,2100,1012.5,8.97,?
0.11,0.11,0.61,2150,2875,9.17,?
0.11,0.14,0.61,2616.67,1570,9.1,?
0.11,0.17,0.7,1666.67,2825,8.81,?
0.1,0.09,0.95,3116.67,2650,8.81,?
0.1,0.1,0.46,2350,1183.33,9.07,?
0.13,0.11,0.64,1950,2666.67,8.98,?
0.08,0.11,0.68,1100,1187.5,8.89,?
0.09,0.13,0.87,2125,1470,8.77,?
0.11,0.08,0.74,1750,2150,9.38,?
0.14,0.1,0.72,1075,643.75,9.4,?
0.12,0.13,0.94,1250,1033.33,9.07,?
0.09,0.12,1.29,4325,2550,9.02,?
0.08,0.06,1.13,2583.33,1400,8.73,?
0.09,0.07,1.3,4000,2187.5,8.88,?
0.1,0.1,0.85,3900,1775,8.91,?
0.02,0.02,0.48,750,250,8.75,?
0.16,0,9.68,2300,413.04,0.22,?
0.43,0,9.65,422.5,313.33,0.06,?
0.21,0,9.66,409.09,361.11,0.05,?
0.03,0,9.67,1062.5,308.06,0.14,?
0,0,9.68,301.56,263.51,0.04,?
0,0,9.69,1225,277.14,0.08,?
0,0,9.71,2800,283.82,0.08,?
0,0,0.97,266.67,325,0.19,?
0.05,0,-0.07,?,125,0.14,?
0.26,0.19,-0.4,?,?,0.05,?
0.24,0.25,-0.45,?,?,0.04,?
0.2,0.26,-0.47,?,?,0.06,?
0.14,0.13,-0.49,?,?,0.06,?
0.04,0.15,-0.4,?,?,0.04,?
0.04,0.13,-0.34,?,200,0.12,?
0.11,0.13,-0.34,?,3575,0.11,?
0.08,0.15,-0.41,?,?,0.05,?
0.04,0.1,-0.41,?,?,0.1,?
0.12,0.22,-0.43,?,?,0.05,?
0.02,0.13,-0.39,?,?,0.04,?
0.09,0.16,-0.41,?,?,0.04,?
0.04,0.12,-0.39,?,?,0.05,?
0.14,0.09,2.42,1900,2125,6.68,?
0.1,0.13,2.06,2325,3050,5.72,?
0.09,0.08,1.63,2275,2416.67,5.36,?
0.09,0.12,1.92,1290,3150,4.83,?
0.04,0.04,1.35,1125,1300,4.15,?
0.1,0.14,2.49,1187.5,1112.5,4.9,?
0.09,0.09,2.38,2475,366.67,5.39,?
0.08,0.09,2.58,1925,1800,5.67,?
0.13,0.09,2.55,1625,2433.33,5.71,?
0.01,0.07,2.29,600,2200,7.06,?
0.1,0.09,1.48,2175,2475,6.7,?
0.19,0.11,1.64,1285.71,3625,6.1,?
0.11,0.12,1.5,1150,1775,6.97,?
0.03,0.05,0.24,350,483.33,8.84,?
0.04,0.1,2.82,1312.5,1025,5.28,?
0.09,0.1,2.29,4025,2700,5.54,?
0.13,0.12,2.51,2166.67,3625,5.78,?
0.12,0.07,1.55,1616.67,937.5,5.97,?
0.15,0.09,1.95,3150,2150,7.26,?
0.08,0.12,1.94,2575,3083.33,6.47,?
0.04,0.12,1.41,1300,1725,6.46,?
0.13,0.09,1.83,3275,1430,7.1,?
0.04,0.01,0.54,975,925,9.7,?
0.12,0.11,2.9,3500,4000,5.06,?
0.1,0.12,2.28,2525,1750,4.97,?
0.08,0.06,2.1,1150,2850,4.52,?
0.12,0.1,2.04,3300,1580,5.06,?
